#	time(s)	count A	count B	count C	count D
1	0.0100	4	7		
2	0.0200	4	7		
3	0.0300	4	7		
4	0.0400	4	7		
5	0.0500	4	6		
6	0.0600	4	6		
7	0.0700	4	6		
8	0.0800	4	6		
9	0.0900	4	6		
10	0.1000	4	6		
11	0.1100	4	6		
12	0.1200	4	6		
13	0.1300	4	6		
14	0.1400	4	6		
15	0.1500	4	6		
16	0.1600	4	5		
17	0.1700	4	5		
18	0.1800	4	5		
19	0.1900	4	5		
20	0.2000	4	5		
21	0.2100	4	5		
22	0.2200	4	5		
23	0.2300	4	5		
24	0.2400	4	5		
25	0.2500	4	5		
26	0.2600	4	5		
27	0.2700	4	5		
28	0.2800	4	5		
29	0.2900	4	5		
30	0.3000	4	5		
31	0.3100	4	5		
32	0.3200	4	5		
33	0.3300	4	5		
34	0.3400	4	5		
35	0.3500	4	5		
36	0.3600	4	5		
37	0.3700	4	5		
38	0.3800	4	5		
39	0.3900	4	5		
40	0.4000	3	5		
41	0.4100	3	6		
42	0.4200	3	6		
43	0.4300	3	6		
44	0.4400	3	6		
45	0.4500	2	6		
46	0.4600	2	6		
47	0.4700	2	6		
48	0.4800	2	6		
49	0.4900	2	6		
50	0.5000	2	6		
51	0.5100	1	6		
52	0.5200	1	6		
53	0.5300	1	6		
54	0.5400	1	6		
55	0.5500	1	6		
56	0.5600	0	6		
57	0.5700	0	6		
58	0.5800	0	6		
59	0.5900	0	6		
60	0.6000	0	6		
61	0.6100	0	6		
62	0.6200	0	6		
63	0.6300	0	6		
64	0.6400	0	6		
65	0.6500	-1	6		
66	0.6600	-1	6		
67	0.6700	-1	6		
68	0.6800	-1	5		
69	0.6900	-1	5		
70	0.7000	-1	5		
71	0.7100	-1	5		
72	0.7200	-1	5		
73	0.7300	-1	4		
74	0.7400	-1	4		
75	0.7500	-1	4		
76	0.7600	-1	4		
77	0.7700	-1	4		
78	0.7800	-1	4		
79	0.7900	-1	3		
80	0.8000	0	3		
81	0.8100	0	3		
82	0.8200	0	3		
83	0.8300	0	2		
84	0.8400	0	2		
85	0.8500	0	2		
86	0.8600	0	2		
87	0.8700	1	2		
88	0.8800	1	2		
89	0.8900	2	2		
90	0.9000	2	1		
91	0.9100	3	1		
92	0.9200	3	1		
93	0.9300	4	1		
94	0.9400	4	1		
95	0.9500	4	1		
96	0.9600	4	1		
97	0.9700	4	1		
98	0.9800	4	1		
99	0.9900	4	2		
100	1.0000	4	2		
101	1.0100	5	2		
102	1.0200	5	2		
103	1.0300	6	2		
104	1.0400	6	2		
105	1.0500	6	3		
106	1.0600	6	3		
107	1.0700	6	3		
108	1.0800	6	4		
109	1.0900	6	4		
110	1.1000	6	4		
111	1.1100	6	5		
112	1.1200	6	5		
113	1.1300	6	6		
114	1.1400	6	6		
115	1.1500	6	6		
116	1.1600	6	7		
117	1.1700	6	7		
118	1.1800	6	8		
119	1.1900	6	8		
120	1.2000	6	9		
121	1.2100	6	9		
122	1.2200	6	10		
123	1.2300	6	10		
124	1.2400	6	11		
125	1.2500	6	11		
126	1.2600	6	11		
127	1.2700	6	12		
128	1.2800	6	12		
129	1.2900	5	12		
130	1.3000	5	13		
131	1.3100	5	13		
132	1.3200	5	13		
133	1.3300	4	13		
134	1.3400	4	14		
135	1.3500	4	14		
136	1.3600	4	14		
137	1.3700	4	14		
138	1.3800	4	14		
139	1.3900	4	14		
140	1.4000	3	14		
141	1.4100	3	14		
142	1.4200	3	14		
143	1.4300	3	13		
144	1.4400	3	13		
145	1.4500	2	13		
146	1.4600	2	12		
147	1.4700	2	12		
148	1.4800	2	12		
149	1.4900	2	11		
150	1.5000	2	11		
151	1.5100	2	10		
152	1.5200	2	10		
153	1.5300	2	9		
154	1.5400	2	9		
155	1.5500	1	8		
156	1.5600	1	8		
157	1.5700	1	7		
158	1.5800	1	6		
159	1.5900	1	6		
160	1.6000	1	5		
161	1.6100	1	4		
162	1.6200	1	4		
163	1.6300	1	3		
164	1.6400	1	2		
165	1.6500	1	2		
166	1.6600	1	1		
167	1.6700	2	1		
168	1.6800	2	0		
169	1.6900	2	0		
170	1.7000	2	-1		
171	1.7100	2	-1		
172	1.7200	2	-2		
173	1.7300	2	-2		
174	1.7400	2	-3		
175	1.7500	2	-3		
176	1.7600	2	-3		
177	1.7700	3	-4		
178	1.7800	3	-4		
179	1.7900	3	-4		
180	1.8000	4	-4		
181	1.8100	4	-4		
182	1.8200	4	-4		
183	1.8300	4	-4		
184	1.8400	4	-4		
185	1.8500	4	-4		
186	1.8600	4	-4		
187	1.8700	5	-3		
188	1.8800	5	-3		
189	1.8900	5	-3		
190	1.9000	5	-2		
191	1.9100	5	-2		
192	1.9200	6	-1		
193	1.9300	6	-1		
194	1.9400	6	0		
195	1.9500	6	0		
196	1.9600	6	1		
197	1.9700	6	2		
198	1.9800	6	3		
199	1.9900	6	3		
200	2.0000	6	4		
201	2.0100	6	5		
202	2.0200	6	6		
203	2.0300	6	6		
204	2.0400	6	7		
205	2.0500	6	8		
206	2.0600	6	9		
207	2.0700	6	10		
208	2.0800	6	11		
209	2.0900	6	12		
210	2.1000	6	12		
211	2.1100	6	13		
212	2.1200	6	14		
213	2.1300	6	14		
214	2.1400	6	15		
215	2.1500	6	16		
216	2.1600	6	16		
217	2.1700	5	17		
218	2.1800	5	17		
219	2.1900	5	18		
220	2.2000	5	18		
221	2.2100	5	18		
222	2.2200	4	19		
223	2.2300	4	19		
224	2.2400	4	19		
225	2.2500	4	19		
226	2.2600	4	19		
227	2.2700	4	19		
228	2.2800	3	19		
229	2.2900	3	18		
230	2.3000	3	18		
231	2.3100	3	18		
232	2.3200	3	18		
233	2.3300	2	17		
234	2.3400	2	16		
235	2.3500	2	16		
236	2.3600	2	15		
237	2.3700	2	15		
238	2.3800	2	14		
239	2.3900	2	13		
240	2.4000	2	12		
241	2.4100	2	11		
242	2.4200	2	10		
243	2.4300	1	10		
244	2.4400	1	9		
245	2.4500	1	8		
246	2.4600	1	7		
247	2.4700	1	6		
248	2.4800	1	5		
249	2.4900	1	4		
250	2.5000	1	3		
251	2.5100	1	2		
252	2.5200	1	1		
253	2.5300	2	0		
254	2.5400	2	-1		
255	2.5500	2	-2		
256	2.5600	2	-3		
257	2.5700	2	-4		
258	2.5800	2	-4		
259	2.5900	2	-5		
260	2.6000	2	-6		
261	2.6100	2	-7		
262	2.6200	2	-7		
263	2.6300	3	-8		
264	2.6400	3	-8		
265	2.6500	3	-8		
266	2.6600	3	-9		
267	2.6700	3	-9		
268	2.6800	4	-9		
269	2.6900	4	-9		
270	2.7000	4	-9		
271	2.7100	4	-9		
272	2.7200	4	-9		
273	2.7300	4	-8		
274	2.7400	5	-8		
275	2.7500	5	-8		
276	2.7600	5	-7		
277	2.7700	5	-7		
278	2.7800	5	-6		
279	2.7900	6	-5		
280	2.8000	6	-5		
281	2.8100	6	-4		
282	2.8200	6	-3		
283	2.8300	6	-2		
284	2.8400	6	-1		
285	2.8500	6	0		
286	2.8600	6	1		
287	2.8700	6	2		
288	2.8800	6	3		
289	2.8900	6	4		
290	2.9000	6	6		
291	2.9100	6	7		
292	2.9200	6	8		
293	2.9300	6	9		
294	2.9400	6	10		
295	2.9500	6	12		
296	2.9600	6	13		
297	2.9700	6	14		
298	2.9800	6	15		
299	2.9900	6	16		
300	3.0000	6	17		
301	3.0100	6	18		
302	3.0200	6	19		
303	3.0300	6	20		
304	3.0400	5	20		
305	3.0500	5	21		
306	3.0600	5	22		
307	3.0700	5	22		
308	3.0800	4	23		
309	3.0900	4	23		
310	3.1000	4	24		
311	3.1100	4	24		
312	3.1200	4	24		
313	3.1300	4	24		
314	3.1400	4	24		
315	3.1500	3	24		
316	3.1600	3	24		
317	3.1700	3	23		
318	3.1800	3	23		
319	3.1900	3	22		
320	3.2000	2	22		
321	3.2100	2	21		
322	3.2200	2	20		
323	3.2300	2	20		
324	3.2400	2	18		
325	3.2500	2	18		
326	3.2600	2	16		
327	3.2700	2	15		
328	3.2800	2	14		
329	3.2900	2	13		
330	3.3000	1	12		
331	3.3100	1	11		
332	3.3200	1	9		
333	3.3300	1	8		
334	3.3400	1	7		
335	3.3500	1	5		
336	3.3600	1	4		
337	3.3700	1	2		
338	3.3800	1	1		
339	3.3900	1	0		
340	3.4000	1	-2		
341	3.4100	2	-3		
342	3.4200	2	-4		
343	3.4300	2	-5		
344	3.4400	2	-6		
345	3.4500	2	-7		
346	3.4600	2	-8		
347	3.4700	2	-9		
348	3.4800	2	-10		
349	3.4900	2	-11		
350	3.5000	2	-12		
351	3.5100	3	-12		
352	3.5200	3	-13		
353	3.5300	3	-13		
354	3.5400	3	-14		
355	3.5500	4	-14		
356	3.5600	4	-14		
357	3.5700	4	-14		
358	3.5800	4	-14		
359	3.5900	4	-14		
360	3.6000	4	-14		
361	3.6100	4	-13		
362	3.6200	5	-13		
363	3.6300	5	-12		
364	3.6400	5	-12		
365	3.6500	5	-11		
366	3.6600	5	-10		
367	3.6700	6	-9		
368	3.6800	6	-8		
369	3.6900	6	-7		
370	3.7000	6	-6		
371	3.7100	6	-4		
372	3.7200	6	-3		
373	3.7300	6	-2		
374	3.7400	6	0		
375	3.7500	6	1		
376	3.7600	6	3		
377	3.7700	6	4		
378	3.7800	6	6		
379	3.7900	6	7		
380	3.8000	6	9		
381	3.8100	6	10		
382	3.8200	6	12		
383	3.8300	6	13		
384	3.8400	6	15		
385	3.8500	6	16		
386	3.8600	6	18		
387	3.8700	6	19		
388	3.8800	6	20		
389	3.8900	6	22		
390	3.9000	6	23		
391	3.9100	6	24		
392	3.9200	5	25		
393	3.9300	5	26		
394	3.9400	5	26		
395	3.9500	5	27		
396	3.9600	5	28		
397	3.9700	4	28		
398	3.9800	4	28		
399	3.9900	4	29		
400	4.0000	4	29		
401	4.0100	4	29		
402	4.0200	4	29		
403	4.0300	4	28		
404	4.0400	3	28		
405	4.0500	3	28		
406	4.0600	3	27		
407	4.0700	3	26		
408	4.0800	2	26		
409	4.0900	2	25		
410	4.1000	2	24		
411	4.1100	2	23		
412	4.1200	2	22		
413	4.1300	2	20		
414	4.1400	2	19		
415	4.1500	2	18		
416	4.1600	2	16		
417	4.1700	1	15		
418	4.1800	1	13		
419	4.1900	1	11		
420	4.2000	1	10		
421	4.2100	1	8		
422	4.2200	1	6		
423	4.2300	1	5		
424	4.2400	1	3		
425	4.2500	1	1		
426	4.2600	1	0		
427	4.2700	1	-2		
428	4.2800	1	-4		
429	4.2900	1	-5		
430	4.3000	1	-7		
431	4.3100	2	-8		
432	4.3200	2	-10		
433	4.3300	2	-11		
434	4.3400	2	-12		
435	4.3500	2	-14		
436	4.3600	2	-15		
437	4.3700	2	-16		
438	4.3800	2	-16		
439	4.3900	2	-17		
440	4.4000	2	-18		
441	4.4100	3	-18		
442	4.4200	3	-19		
443	4.4300	3	-19		
444	4.4400	4	-19		
445	4.4500	4	-19		
446	4.4600	4	-19		
447	4.4700	4	-19		
448	4.4800	4	-18		
449	4.4900	4	-18		
450	4.5000	4	-17		
451	4.5100	5	-16		
452	4.5200	5	-16		
453	4.5300	5	-15		
454	4.5400	5	-14		
455	4.5500	6	-12		
456	4.5600	6	-11		
457	4.5700	6	-10		
458	4.5800	6	-8		
459	4.5900	6	-6		
460	4.6000	6	-5		
461	4.6100	6	-3		
462	4.6200	6	-1		
463	4.6300	6	0		
464	4.6400	6	2		
465	4.6500	6	4		
466	4.6600	6	6		
467	4.6700	6	8		
468	4.6800	6	10		
469	4.6900	6	12		
470	4.7000	6	14		
471	4.7100	6	15		
472	4.7200	6	17		
473	4.7300	6	19		
474	4.7400	6	21		
475	4.7500	6	22		
476	4.7600	6	24		
477	4.7700	6	25		
478	4.7800	6	26		
479	4.7900	6	28		
480	4.8000	5	29		
481	4.8100	5	30		
482	4.8200	5	31		
483	4.8300	5	32		
484	4.8400	5	32		
485	4.8500	4	33		
486	4.8600	4	33		
487	4.8700	4	34		
488	4.8800	4	34		
489	4.8900	4	34		
490	4.9000	4	34		
491	4.9100	3	33		
492	4.9200	3	33		
493	4.9300	3	32		
494	4.9400	3	32		
495	4.9500	3	31		
496	4.9600	2	30		
497	4.9700	2	29		
498	4.9800	2	27		
499	4.9900	2	26		
500	5.0000	2	25		
501	5.0100	2	23		
502	5.0200	2	21		
503	5.0300	2	20		
504	5.0400	2	18		
505	5.0500	2	16		
506	5.0600	1	14		
507	5.0700	1	12		
508	5.0800	1	10		
509	5.0900	1	8		
510	5.1000	1	6		
511	5.1100	1	4		
512	5.1200	1	2		
513	5.1300	1	0		
514	5.1400	1	-2		
515	5.1500	1	-4		
516	5.1600	1	-6		
517	5.1700	2	-8		
518	5.1800	2	-10		
519	5.1900	2	-12		
520	5.2000	2	-13		
521	5.2100	2	-15		
522	5.2200	2	-16		
523	5.2300	2	-18		
524	5.2400	2	-19		
525	5.2500	2	-20		
526	5.2600	2	-21		
527	5.2700	3	-22		
528	5.2800	3	-23		
529	5.2900	3	-23		
530	5.3000	3	-24		
531	5.3100	4	-24		
532	5.3200	4	-24		
533	5.3300	4	-24		
534	5.3400	4	-24		
535	5.3500	4	-23		
536	5.3600	4	-23		
537	5.3700	4	-22		
538	5.3800	5	-21		
539	5.3900	5	-20		
540	5.4000	5	-19		
541	5.4100	5	-18		
542	5.4200	5	-17		
543	5.4300	6	-15		
544	5.4400	6	-14		
545	5.4500	6	-12		
546	5.4600	6	-10		
547	5.4700	6	-8		
548	5.4800	6	-6		
549	5.4900	6	-4		
550	5.5000	6	-2		
551	5.5100	6	0		
552	5.5200	6	2		
553	5.5300	6	4		
554	5.5400	6	6		
555	5.5500	6	9		
556	5.5600	6	11		
557	5.5700	6	13		
558	5.5800	6	15		
559	5.5900	6	18		
560	5.6000	6	20		
561	5.6100	6	22		
562	5.6200	6	24		
563	5.6300	6	26		
564	5.6400	6	27		
565	5.6500	6	29		
566	5.6600	6	31		
567	5.6700	6	32		
568	5.6800	5	33		
569	5.6900	5	34		
570	5.7000	5	36		
571	5.7100	5	36		
572	5.7200	4	37		
573	5.7300	4	38		
574	5.7400	4	38		
575	5.7500	4	38		
576	5.7600	4	39		
577	5.7700	4	38		
578	5.7800	4	38		
579	5.7900	3	38		
580	5.8000	3	37		
581	5.8100	3	37		
582	5.8200	3	36		
583	5.8300	2	35		
584	5.8400	2	34		
585	5.8500	2	32		
586	5.8600	2	31		
587	5.8700	2	29		
588	5.8800	2	27		
589	5.8900	2	26		
590	5.9000	2	24		
591	5.9100	2	22		
592	5.9200	2	19		
593	5.9300	1	17		
594	5.9400	1	15		
595	5.9500	1	12		
596	5.9600	1	10		
597	5.9700	1	8		
598	5.9800	1	5		
599	5.9900	1	3		
600	6.0000	1	0		
601	6.0100	1	-2		
602	6.0200	1	-4		
603	6.0300	1	-7		
604	6.0400	1	-9		
605	6.0500	2	-11		
606	6.0600	2	-13		
607	6.0700	2	-15		
608	6.0800	2	-17		
609	6.0900	2	-19		
610	6.1000	2	-20		
611	6.1100	2	-22		
612	6.1200	2	-23		
613	6.1300	2	-24		
614	6.1400	2	-26		
615	6.1500	3	-27		
616	6.1600	3	-27		
617	6.1700	3	-28		
618	6.1800	3	-28		
619	6.1900	4	-29		
620	6.2000	4	-29		
621	6.2100	4	-29		
622	6.2200	4	-28		
623	6.2300	4	-28		
624	6.2400	4	-27		
625	6.2500	4	-26		
626	6.2600	5	-26		
627	6.2700	5	-24		
628	6.2800	5	-23		
629	6.2900	5	-22		
630	6.3000	6	-20		
631	6.3100	6	-18		
632	6.3200	6	-16		
633	6.3300	6	-14		
634	6.3400	6	-12		
635	6.3500	6	-10		
636	6.3600	6	-8		
637	6.3700	6	-5		
638	6.3800	6	-3		
639	6.3900	6	0		
640	6.4000	6	2		
641	6.4100	6	5		
642	6.4200	6	8		
643	6.4300	6	10		
644	6.4400	6	13		
645	6.4500	6	15		
646	6.4600	6	18		
647	6.4700	6	20		
648	6.4800	6	22		
649	6.4900	6	25		
650	6.5000	6	27		
651	6.5100	6	29		
652	6.5200	6	31		
653	6.5300	6	33		
654	6.5400	6	35		
655	6.5500	6	36		
656	6.5600	5	38		
657	6.5700	5	39		
658	6.5800	5	40		
659	6.5900	5	41		
660	6.6000	4	42		
661	6.6100	4	43		
662	6.6200	4	43		
663	6.6300	4	43		
664	6.6400	4	44		
665	6.6500	4	43		
666	6.6600	4	43		
667	6.6700	3	42		
668	6.6800	3	42		
669	6.6900	3	41		
670	6.7000	3	40		
671	6.7100	2	38		
672	6.7200	2	37		
673	6.7300	2	36		
674	6.7400	2	34		
675	6.7500	2	32		
676	6.7600	2	30		
677	6.7700	2	28		
678	6.7800	2	25		
679	6.7900	2	23		
680	6.8000	2	21		
681	6.8100	1	18		
682	6.8200	1	15		
683	6.8300	1	13		
684	6.8400	1	10		
685	6.8500	1	7		
686	6.8600	1	4		
687	6.8700	1	2		
688	6.8800	1	-1		
689	6.8900	1	-4		
690	6.9000	1	-6		
691	6.9100	1	-9		
692	6.9200	1	-12		
693	6.9300	1	-14		
694	6.9400	2	-16		
695	6.9500	2	-19		
696	6.9600	2	-21		
697	6.9700	2	-23		
698	6.9800	2	-25		
699	6.9900	2	-26		
700	7.0000	2	-28		
701	7.0100	2	-29		
702	7.0200	2	-30		
703	7.0300	3	-32		
704	7.0400	3	-32		
705	7.0500	3	-33		
706	7.0600	3	-33		
707	7.0700	3	-34		
708	7.0800	4	-34		
709	7.0900	4	-34		
710	7.1000	4	-33		
711	7.1100	4	-33		
712	7.1200	4	-32		
713	7.1300	4	-31		
714	7.1400	5	-30		
715	7.1500	5	-28		
716	7.1600	5	-27		
717	7.1700	5	-25		
718	7.1800	5	-23		
719	7.1900	6	-21		
720	7.2000	6	-19		
721	7.2100	6	-17		
722	7.2200	6	-14		
723	7.2300	6	-12		
724	7.2400	6	-9		
725	7.2500	6	-6		
726	7.2600	6	-4		
727	7.2700	6	-1		
728	7.2800	6	2		
729	7.2900	6	5		
730	7.3000	6	8		
731	7.3100	6	11		
732	7.3200	6	14		
733	7.3300	6	17		
734	7.3400	6	20		
735	7.3500	6	22		
736	7.3600	6	25		
737	7.3700	6	28		
738	7.3800	6	30		
739	7.3900	6	32		
740	7.4000	6	35		
741	7.4100	6	37		
742	7.4200	6	39		
743	7.4300	6	41		
744	7.4400	5	42		
745	7.4500	5	44		
746	7.4600	5	45		
747	7.4700	5	46		
748	7.4800	4	47		
749	7.4900	4	48		
750	7.5000	4	48		
751	7.5100	4	48		
752	7.5200	4	48		
753	7.5300	4	48		
754	7.5400	4	48		
755	7.5500	3	47		
756	7.5600	3	46		
757	7.5700	3	45		
758	7.5800	3	44		
759	7.5900	2	42		
760	7.6000	2	41		
761	7.6100	2	39		
762	7.6200	2	37		
763	7.6300	2	35		
764	7.6400	2	33		
765	7.6500	2	30		
766	7.6600	2	28		
767	7.6700	2	25		
768	7.6800	2	22		
769	7.6900	2	19		
770	7.7000	1	16		
771	7.7100	1	13		
772	7.7200	1	10		
773	7.7300	1	7		
774	7.7400	1	4		
775	7.7500	1	1		
776	7.7600	1	-2		
777	7.7700	1	-5		
778	7.7800	1	-8		
779	7.7900	1	-11		
780	7.8000	2	-14		
781	7.8100	2	-17		
782	7.8200	2	-19		
783	7.8300	2	-22		
784	7.8400	2	-24		
785	7.8500	2	-27		
786	7.8600	2	-29		
787	7.8700	2	-30		
788	7.8800	2	-32		
789	7.8900	2	-34		
790	7.9000	2	-35		
791	7.9100	3	-36		
792	7.9200	3	-37		
793	7.9300	3	-38		
794	7.9400	3	-38		
795	7.9500	4	-38		
796	7.9600	4	-38		
797	7.9700	4	-38		
798	7.9800	4	-38		
799	7.9900	4	-37		
800	8.0000	4	-36		
801	8.0100	4	-35		
802	8.0200	5	-34		
803	8.0300	5	-32		
804	8.0400	5	-30		
805	8.0500	5	-28		
806	8.0600	5	-26		
807	8.0700	6	-24		
808	8.0800	6	-22		
809	8.0900	6	-19		
810	8.1000	6	-16		
811	8.1100	6	-13		
812	8.1200	6	-10		
813	8.1300	6	-8		
814	8.1400	6	-4		
815	8.1500	6	-1		
816	8.1600	6	2		
817	8.1700	6	5		
818	8.1800	6	9		
819	8.1900	6	12		
820	8.2000	6	15		
821	8.2100	6	18		
822	8.2200	6	22		
823	8.2300	6	25		
824	8.2400	6	28		
825	8.2500	6	30		
826	8.2600	6	33		
827	8.2700	6	36		
828	8.2800	6	38		
829	8.2900	6	41		
830	8.3000	6	43		
831	8.3100	5	45		
832	8.3200	5	47		
833	8.3300	5	48		
834	8.3400	5	50		
835	8.3500	4	51		
836	8.3600	4	52		
837	8.3700	4	52		
838	8.3800	4	53		
839	8.3900	4	53		
840	8.4000	4	53		
841	8.4100	4	53		
842	8.4200	4	52		
843	8.4300	3	51		
844	8.4400	3	50		
845	8.4500	3	49		
846	8.4600	3	48		
847	8.4700	2	46		
848	8.4800	2	44		
849	8.4900	2	42		
850	8.5000	2	40		
851	8.5100	2	38		
852	8.5200	2	35		
853	8.5300	2	32		
854	8.5400	2	29		
855	8.5500	2	26		
856	8.5600	2	23		
857	8.5700	2	20		
858	8.5800	1	17		
859	8.5900	1	13		
860	8.6000	1	10		
861	8.6100	1	6		
862	8.6200	1	3		
863	8.6300	1	0		
864	8.6400	1	-4		
865	8.6500	1	-7		
866	8.6600	1	-10		
867	8.6700	1	-14		
868	8.6800	2	-17		
869	8.6900	2	-20		
870	8.7000	2	-23		
871	8.7100	2	-26		
872	8.7200	2	-28		
873	8.7300	2	-30		
874	8.7400	2	-33		
875	8.7500	2	-35		
876	8.7600	2	-37		
877	8.7700	2	-38		
878	8.7800	3	-40		
879	8.7900	3	-41		
880	8.8000	3	-42		
881	8.8100	3	-42		
882	8.8200	4	-43		
883	8.8300	4	-43		
884	8.8400	4	-43		
885	8.8500	4	-43		
886	8.8600	4	-42		
887	8.8700	4	-41		
888	8.8800	4	-40		
889	8.8900	5	-39		
890	8.9000	5	-37		
891	8.9100	5	-36		
892	8.9200	5	-34		
893	8.9300	5	-32		
894	8.9400	6	-29		
895	8.9500	6	-26		
896	8.9600	6	-24		
897	8.9700	6	-21		
898	8.9800	6	-18		
899	8.9900	6	-15		
900	9.0000	6	-11		
901	9.0100	6	-8		
902	9.0200	6	-4		
903	9.0300	6	-1		
904	9.0400	6	3		
905	9.0500	6	6		
906	9.0600	6	10		
907	9.0700	6	14		
908	9.0800	6	17		
909	9.0900	6	20		
910	9.1000	6	24		
911	9.1100	6	27		
912	9.1200	6	30		
913	9.1300	6	34		
914	9.1400	6	37		
915	9.1500	6	40		
916	9.1600	6	42		
917	9.1700	6	45		
918	9.1800	6	47		
919	9.1900	5	49		
920	9.2000	5	51		
921	9.2100	5	53		
922	9.2200	5	54		
923	9.2300	4	56		
924	9.2400	4	56		
925	9.2500	4	57		
926	9.2600	4	58		
927	9.2700	4	58		
928	9.2800	4	58		
929	9.2900	4	57		
930	9.3000	3	57		
931	9.3100	3	56		
932	9.3200	3	54		
933	9.3300	3	53		
934	9.3400	2	52		
935	9.3500	2	50		
936	9.3600	2	48		
937	9.3700	2	45		
938	9.3800	2	43		
939	9.3900	2	40		
940	9.4000	2	37		
941	9.4100	2	34		
942	9.4200	2	31		
943	9.4300	2	27		
944	9.4400	1	24		
945	9.4500	1	20		
946	9.4600	1	17		
947	9.4700	1	13		
948	9.4800	1	9		
949	9.4900	1	6		
950	9.5000	1	2		
951	9.5100	1	-2		
952	9.5200	1	-6		
953	9.5300	1	-9		
954	9.5400	1	-13		
955	9.5500	1	-16		
956	9.5600	2	-20		
957	9.5700	2	-23		
958	9.5800	2	-26		
959	9.5900	2	-29		
960	9.6000	2	-32		
961	9.6100	2	-35		
962	9.6200	2	-37		
963	9.6300	2	-39		
964	9.6400	2	-41		
965	9.6500	2	-43		
966	9.6600	3	-44		
967	9.6700	3	-46		
968	9.6800	3	-47		
969	9.6900	3	-47		
970	9.7000	4	-48		
971	9.7100	4	-48		
972	9.7200	4	-48		
973	9.7300	4	-47		
974	9.7400	4	-47		
975	9.7500	4	-46		
976	9.7600	4	-44		
977	9.7700	5	-43		
978	9.7800	5	-41		
979	9.7900	5	-39		
980	9.8000	5	-37		
981	9.8100	5	-34		
982	9.8200	6	-32		
983	9.8300	6	-29		
984	9.8400	6	-26		
985	9.8500	6	-23		
986	9.8600	6	-19		
987	9.8700	6	-16		
988	9.8800	6	-12		
989	9.8900	6	-8		
990	9.9000	6	-5		
991	9.9100	6	-1		
992	9.9200	6	3		
993	9.9300	6	7		
994	9.9400	6	11		
995	9.9500	6	15		
996	9.9600	6	19		
997	9.9700	6	23		
998	9.9800	6	26		
999	9.9900	6	30		
1000	10.0000	6	34		
1001	10.0100	6	37		
1002	10.0200	6	40		
1003	10.0300	6	43		
1004	10.0400	6	46		
1005	10.0500	6	49		
1006	10.0600	6	52		
1007	10.0700	5	54		
1008	10.0800	5	56		
1009	10.0900	5	58		
1010	10.1000	5	59		
1011	10.1100	4	60		
1012	10.1200	4	61		
1013	10.1300	4	62		
1014	10.1400	4	62		
1015	10.1500	4	62		
1016	10.1600	4	62		
1017	10.1700	4	62		
1018	10.1800	3	61		
1019	10.1900	3	60		
1020	10.2000	3	59		
1021	10.2100	3	57		
1022	10.2200	2	55		
1023	10.2300	2	53		
1024	10.2400	2	51		
1025	10.2500	2	48		
1026	10.2600	2	46		
1027	10.2700	2	42		
1028	10.2800	2	39		
1029	10.2900	2	36		
1030	10.3000	2	32		
1031	10.3100	2	29		
1032	10.3200	2	25		
1033	10.3300	1	21		
1034	10.3400	1	17		
1035	10.3500	1	13		
1036	10.3600	1	9		
1037	10.3700	1	5		
1038	10.3800	1	1		
1039	10.3900	1	-4		
1040	10.4000	1	-8		
1041	10.4100	1	-12		
1042	10.4200	1	-15		
1043	10.4300	1	-19		
1044	10.4400	2	-23		
1045	10.4500	2	-26		
1046	10.4600	2	-30		
1047	10.4700	2	-33		
1048	10.4800	2	-36		
1049	10.4900	2	-39		
1050	10.5000	2	-41		
1051	10.5100	2	-44		
1052	10.5200	2	-46		
1053	10.5300	2	-48		
1054	10.5400	3	-49		
1055	10.5500	3	-50		
1056	10.5600	3	-51		
1057	10.5700	3	-52		
1058	10.5800	3	-52		
1059	10.5900	4	-53		
1060	10.6000	4	-52		
1061	10.6100	4	-52		
1062	10.6200	4	-51		
1063	10.6300	4	-50		
1064	10.6400	4	-49		
1065	10.6500	5	-47		
1066	10.6600	5	-45		
1067	10.6700	5	-43		
1068	10.6800	5	-40		
1069	10.6900	5	-38		
1070	10.7000	6	-35		
1071	10.7100	6	-32		
1072	10.7200	6	-28		
1073	10.7300	6	-25		
1074	10.7400	6	-21		
1075	10.7500	6	-17		
1076	10.7600	6	-13		
1077	10.7700	6	-9		
1078	10.7800	6	-5		
1079	10.7900	6	-1		
1080	10.8000	6	4		
1081	10.8100	6	8		
1082	10.8200	6	12		
1083	10.8300	6	16		
1084	10.8400	6	20		
1085	10.8500	6	25		
1086	10.8600	6	29		
1087	10.8700	6	33		
1088	10.8800	6	36		
1089	10.8900	6	40		
1090	10.9000	6	44		
1091	10.9100	6	47		
1092	10.9200	6	50		
1093	10.9300	6	53		
1094	10.9400	5	56		
1095	10.9500	5	58		
1096	10.9600	5	60		
1097	10.9700	5	62		
1098	10.9800	5	64		
1099	10.9900	4	65		
1100	11.0000	4	66		
1101	11.0100	4	67		
1102	11.0200	4	67		
1103	11.0300	4	67		
1104	11.0400	4	67		
1105	11.0500	4	66		
1106	11.0600	3	65		
1107	11.0700	3	64		
1108	11.0800	3	63		
1109	11.0900	3	61		
1110	11.1000	2	59		
1111	11.1100	2	57		
1112	11.1200	2	54		
1113	11.1300	2	51		
1114	11.1400	2	48		
1115	11.1500	2	45		
1116	11.1600	2	41		
1117	11.1700	2	38		
1118	11.1800	2	34		
1119	11.1900	2	30		
1120	11.2000	2	26		
